Current Date: 18-Sep-2022
Instrument Serial Number: EC202906C1
Software Name: InCyte
Version Number: 4.0


  Well ,  Sample ID ,  Date , Syms.Percent Percent for SymPop gated by Syms  (%) , Syms.Count Count for SymPop gated by Syms, Syms.Concentration Concentration for SymPop gated by Syms  (cells/mL) , Per.Mean Mean for SymPop gated by Syms, Per.Median Median for SymPop gated by Syms, Per.PercentCV % CV for SymPop gated by Syms  (%) , Chl.Mean Mean for SymPop gated by Syms, Chl.Median Median for SymPop gated by Syms, Chl.PercentCV % CV for SymPop gated by Syms  (%) , Flavin.Mean Mean for SymPop gated by Syms, Flavin.Median Median for SymPop gated by Syms, Flavin.PercentCV % CV for SymPop gated by Syms  (%) ,
 B07, 115-Rep 001, 09.18.2022, 100, 2223, 130088.49445008, 10483.6720337302, 11295.7754383724, 35.6462126379127, 10910.6275579682, 11973.3478290191, 39.5592481484243, 98.3868108949129, 108.905309879, 82.5328816501907,
 B07, 115-Rep 002, 09.18.2022, 100, 2181, 121319.439597015, 10386.2183455019, 11279.985968539, 35.4662482549475, 10796.3950095386, 11901.1699450496, 40.1748236817986, 96.5371294699332, 106.931735869843, 71.5736952754088,
 B07, 115-Rep 003, 09.18.2022, 100, 2213, 135228.628493411, 10626.4579723549, 11367.8009439552, 34.2204515850608, 11068.7551991543, 11994.1632448273, 38.1000102580267, 100.903902873507, 108.979351014982, 76.7036832983586,
 B08, 115-Rep 001, 09.18.2022, 100, 2217, 128967.964399527, 10540.040618198, 11511.9686216754, 36.5830941892256, 10819.4233469056, 12040.0132418825, 40.848738726668, 96.3981835130077, 107.671833366414, 92.4215415951734,
 B08, 115-Rep 002, 09.18.2022, 100, 2233, 125676.216304392, 10573.4501520648, 11480.8287742356, 35.4700478149699, 10985.3193295279, 12241.4249413191, 39.0531558054433, 100.791918482858, 111.224269013431, 68.1393371306497,
 B08, 115-Rep 003, 09.18.2022, 100, 2236, 134054.234809855, 10453.367316054, 11478.2449438225, 35.3565427247301, 10875.7963311979, 11897.9297736001, 40.7261038501835, 98.6240750509428, 109.118119162095, 87.1185686861807,
 B09, 116-Rep 001, 09.18.2022, 100, 2295, 93452.1787399932, 10796.8418168608, 11737.0023068571, 36.3502228258401, 11102.4836928826, 12301.3818398482, 40.9807411695677, 105.569781921967, 111.35379113615, 221.805395594258,
 B09, 116-Rep 002, 09.18.2022, 100, 2279, 99059.5595400188, 10700.54662258, 11706.281939279, 36.9001738802895, 11048.529136886, 12299.1129735342, 42.3442710566386, 104.67457300964, 111.736208769141, 147.595432016518,
 B09, 116-Rep 003, 09.18.2022, 100, 2267, 89649.4786764075, 10614.2732764532, 11586.3394243368, 36.7492208316166, 11040.647351396, 12219.2009924658, 41.1470591935335, 102.762026881355, 110.496507359841, 174.607223186618,
 B10, 116-Rep 001, 09.18.2022, 100, 2273, 92979.4985071031, 10796.5948187551, 11695.5417549717, 35.7971091075013, 11172.3082735453, 12264.2952512357, 41.313382096861, 109.325316477613, 114.332725646478, 198.159945862476,
 B10, 116-Rep 002, 09.18.2022, 100, 2280, 96422.1321243057, 10751.9382440074, 11615.4186181243, 36.3381777681359, 11074.4515104659, 12236.3051542969, 42.4673780428926, 106.972981746195, 110.946732728076, 190.412194186278,
 B10, 116-Rep 003, 09.18.2022, 100, 2313, 94910.0974790813, 10636.5683459125, 11494.3624132998, 35.028096628064, 11012.9138380018, 12063.6860449662, 39.6197740373973, 105.522140390182, 108.757318779144, 160.326561206321,
 B11, 117-Rep 001, 09.18.2022, 100, 2360, 64015.8688195981, 10566.9195284775, 11640.2501812231, 37.4393088098422, 11198.7782633389, 12483.1024972963, 42.5055681825415, 93.0630586592783, 105.52862171602, 119.985621348462,
