Current Date: 18-Sep-2022
Instrument Serial Number: EC202906C1
Software Name: InCyte
Version Number: 4.0


  Well ,  Sample ID ,  Date , Syms.Percent Percent for SymPop gated by Syms  (%) , Syms.Count Count for SymPop gated by Syms, Syms.Concentration Concentration for SymPop gated by Syms  (cells/mL) , Per.Mean Mean for SymPop gated by Syms, Per.Median Median for SymPop gated by Syms, Per.PercentCV % CV for SymPop gated by Syms  (%) , Chl.Mean Mean for SymPop gated by Syms, Chl.Median Median for SymPop gated by Syms, Chl.PercentCV % CV for SymPop gated by Syms  (%) , Flavin.Mean Mean for SymPop gated by Syms, Flavin.Median Median for SymPop gated by Syms, Flavin.PercentCV % CV for SymPop gated by Syms  (%) ,
 D02, 139-Rep 001, 09.18.2022, 100, 4446, 269964.15455878, 6573.36105523064, 7544.45874410243, 52.5142733200385, 7703.73936425358, 8853.12965687885, 51.1064461483488, 78.156361081421, 78.2375232140444, 188.886819990633,
 D02, 139-Rep 002, 09.18.2022, 100, 4362, 219787.601572836, 6465.35008574884, 7461.72454008976, 51.7352337765177, 7542.00596505529, 8713.25732546737, 50.2933465155578, 78.3557881377379, 78.080266923266, 157.413329420968,
 D03, 139-Rep 001, 09.18.2022, 100, 4417, 253095.29254836, 6427.80889989947, 7473.52720045883, 51.7965046443309, 7891.25921834642, 9079.14612204309, 49.0337281873544, 78.4166280715836, 78.7895318789286, 169.862967560855,
 D03, 139-Rep 002, 09.18.2022, 100, 4319, 202577.853463817, 6121.41891260061, 6925.57394273909, 52.9880943707098, 7496.31854298992, 8712.28635021094, 50.2267933902534, 75.9634815554885, 77.0626253821753, 158.610440971692,
 D04, 139-Rep 001, 09.18.2022, 100, 4395, 254142.25983883, 6436.85951496161, 7303.232700198, 52.5954907757337, 7985.64551824244, 9116.24980796292, 50.5051913763721, 81.9655426922685, 82.2741519371701, 157.116538407981,
 D04, 139-Rep 002, 09.18.2022, 100, 4332, 207510.014299972, 6176.07932547779, 6981.78521270691, 52.5378068700512, 7628.68691089717, 8733.8550187467, 51.6033718109108, 77.1849537401153, 77.9754266747281, 143.194789152122,
 D05, 140-Rep 001, 09.18.2022, 100, 4221, 204785.955793686, 5653.00666200727, 5910.60201733627, 55.3555559528174, 6965.91815455726, 7787.30143241468, 52.9659740903388, 71.2936072689924, 71.1295117449086, 167.667335102621,
 D05, 140-Rep 002, 09.18.2022, 100, 4273, 213474.387609545, 5703.80384151499, 5949.70731123232, 54.8177754549783, 6974.90390163945, 7817.43896043708, 53.6319962731601, 72.1215216160097, 72.304417887243, 127.196029009441,
 D06, 140-Rep 001, 09.18.2022, 100, 4260, 206265.602976063, 5606.29852552742, 5867.86108778018, 55.6668808167054, 6913.33351886245, 7835.36407825311, 52.910274971655, 69.9458399491945, 69.9268476616505, 113.030063735991,
 D06, 140-Rep 002, 09.18.2022, 100, 4287, 207787.103055322, 5601.26256129558, 5774.65903263987, 55.3289120722931, 6983.39783416101, 7861.47427822786, 53.2883386353498, 69.8160674856511, 70.808808250213, 127.198471505825,
 D07, 140-Rep 001, 09.18.2022, 100, 4208, 168606.149127331, 5251.27295105779, 5193.76712832242, 57.1935363374835, 7105.78388877931, 7916.03298281068, 55.9899635453145, 71.8439275495115, 73.7599511699074, 99.4694732254427,
 D07, 140-Rep 002, 09.18.2022, 100, 4182, 180369.137803353, 5218.71150332838, 5175.67888224782, 55.5055989803978, 7085.9156524311, 7855.99082900468, 53.4223264134331, 72.8378068786906, 72.2458340157084, 122.662745586916,
 D08, 140-Rep 001, 09.18.2022, 100, 4240, 187792.867172323, 5335.74605098658, 5373.22885381506, 56.7862259396782, 7837.14641565182, 8635.94393985762, 57.688709238021, 83.013856013197, 81.7622498745733, 125.955059380361,
 D08, 140-Rep 002, 09.18.2022, 100, 4195, 187555.784109409, 5277.34009090807, 5329.48550751297, 56.6966373485655, 7728.22270555638, 8626.36778826655, 57.1658463015633, 81.4979036891058, 80.6798539456338, 115.074428644729,
 D09, 141-Rep 001, 09.18.2022, 100, 4387, 314138.131254735, 6484.97829043034, 7471.70987662973, 52.7600347646322, 7274.42613322092, 8264.06360679043, 51.743353220133, 79.6065610165587, 76.7635133164061, 267.190765862109,
 D09, 141-Rep 002, 09.18.2022, 100, 4347, 269292.933627802, 6293.79927235299, 7094.56356134241, 52.1879462270488, 7053.118642645, 8131.44881345202, 50.0180813672543, 75.5662843682234, 73.9264624735195, 218.690831766702,
 D10, 141-Rep 001, 09.18.2022, 100, 4386, 314509.0855785, 6562.07787889544, 7624.86134741655, 50.458583588175, 7276.97051977493, 8387.45566539377, 49.9479938909021, 79.5054083207063, 77.2383944679427, 291.129111290736,
 D10, 141-Rep 002, 09.18.2022, 100, 4356, 279048.907371414, 6235.88334053059, 7050.81665729024, 51.1920960611622, 6954.66812769596, 8025.53549759613, 49.939253637967, 75.5669797380765, 73.6550890281892, 258.974340673513,
 D11, 141-Rep 001, 09.18.2022, 100, 4370, 297975.198072752, 6464.69546943629, 7364.31212103984, 52.1834559507437, 7043.04614170356, 8086.22975035542, 51.5239460103101, 77.0738103685947, 73.796950499806, 288.521499839984,
 D11, 141-Rep 002, 09.18.2022, 100, 4354, 278928.385108059, 6298.55183969485, 7181.13457712888, 50.0847613942153, 6939.24582455443, 7879.13701870283, 49.7000619563982, 74.1653988311658, 73.2017968931348, 234.390568796468,
 D12, 141-Rep 001, 09.18.2022, 100, 4403, 331982.510096732, 6580.31564148785, 7418.89788838851, 51.7552750956914, 7464.71406366361, 8407.73550383344, 51.4608358086008, 83.3848963199804, 78.1542645427989, 296.908094832785,
 D12, 141-Rep 002, 09.18.2022, 100, 4368, 300987.115184347, 6298.6786489523, 7098.67762755804, 51.6072051644494, 7131.68500751021, 8183.89507126599, 50.1771652203735, 77.7800669811233, 75.3696590001149, 220.098619723222,
